hw(rs1),HW
5,132
19,168
0,16
6,121
13,185
8,123
22,212
25,211
3,122
22,205
8,186
8,186
11,202
10,165
23,194
16,184
14,184
18,189
24,169
23,211
19,198
20,191
3,113
3,105
18,196
25,191
17,109
21,118
15,198
20,171
12,189
9,168
6,147
21,195
10,172
23,154
2,89
1,26
16,175
7,170
18,199
27,234
22,202
1,37
5,141
24,222
23,208
21,209
21,214
10,150
13,140
17,189
21,174
12,188
6,131
7,81
7,145
7,151
17,206
17,106
26,218
4,116
21,187
12,185
4,150
7,90
24,170
24,160
21,201
13,138
16,100
19,210
11,166
14,204
0,16
22,169
23,204
7,118
22,215
15,192
8,129
12,174
8,198
17,168
5,148
15,158
23,131
23,185
11,192
12,178
21,202
11,129
26,219
6,127
11,161
24,221
3,100
0,14
27,227
19,212
23,166
16,199
8,182
1,48
24,210
7,165
7,111
12,173
27,199
22,202
3,96
20,202
20,183
9,121
2,77
18,194
13,137
25,224
5,105
15,172
6,162
19,215
1,59
23,196
11,205
26,188
19,107
20,139
23,226
23,214
6,129
11,188
21,183
5,94
14,104
6,149
21,129
8,172
15,104
12,188
25,226
8,140
17,189
23,195
22,198
7,136
0,16
12,166
0,16
23,198
6,114
7,168
0,18
16,193
8,188
12,187
12,197
18,205
0,18
16,176
21,175
25,209
18,179
17,192
1,35
23,212
2,74
4,114
2,58
22,197
22,223
20,170
0,18
14,204
17,104
3,109
25,186
12,129
4,128
17,200
16,186
4,148
22,116
12,177
24,215
19,186
23,142
10,178
12,186
17,167
23,202
22,229
24,221
18,186
17,196
25,211
9,182
5,130
0,16
18,208
2,84
18,182
17,161
15,167
17,186
16,160
16,204
2,84
8,156
20,181
15,178
19,204
19,202
7,162
10,179
13,178
21,201
11,174
25,217
20,168
17,181
8,172
3,101
20,189
18,186
13,206
24,208
15,187
24,177
9,155
23,185
22,194
15,156
10,123
10,172
11,198
7,157
3,68
14,188
20,193
6,118
18,206
2,77
13,196
25,222
21,175
5,131
20,181
20,193
14,191
23,204
12,103
13,139
10,160
27,251
8,160
14,132
0,14
4,60
10,158
15,171
8,167
12,157
19,194
6,155
5,104
27,241
8,191
0,18
28,216
22,160
23,183
25,213
20,171
19,175
20,170
8,158
15,134
20,196
1,59
6,158
10,197
2,68
20,207
26,214
25,223
8,153
20,203
4,132
13,198
14,171
26,234
19,213
23,215
9,153
8,129
5,111
16,151
11,185
7,142
0,16
27,202
8,136
20,197
26,239
17,207
25,175
19,203
23,212
25,188
22,130
16,183
16,217
12,187
9,183
13,163
5,139
11,162
17,193
7,139
23,115
6,72
8,149
27,240
11,181
3,93
6,162
22,124
16,170
11,148
20,191
5,122
23,234
7,163
23,203
3,49
10,174
2,75
26,187
18,167
21,199
4,154
8,80
17,197
1,37
25,214
19,203
17,191
12,193
4,127
15,198
25,209
0,14
1,54
8,175
25,183
15,160
8,161
13,167
10,191
20,201
0,18
23,163
14,189
20,209
24,126
25,223
14,149
23,191
8,146
9,136
19,142
0,14
24,185
25,228
8,148
14,193
13,201
24,174
25,218
11,156
17,194
25,231
10,159
16,209
17,203
3,77
25,123
10,163
12,183
24,209
19,202
7,132
2,58
27,228
12,182
17,163
25,182
25,207
7,142
22,180
18,178
15,174
0,18
1,37
17,195
3,99
18,194
24,228
17,200
20,192
3,78
6,118
12,184
3,102
19,215
3,88
18,180
12,162
15,101
12,182
1,48
4,123
5,128
14,208
25,199
13,196
24,204
11,95
8,163
22,211
11,177
8,147
26,225
19,202
1,59
5,148
28,240
18,202
6,142
5,141
21,215
4,93
25,221
18,188
26,172
26,212
3,81
10,151
19,107
2,75
15,198
19,119
15,157
5,108
22,200
22,110
4,90
1,37
5,126
18,138
13,129
4,116
9,91
15,179
24,205
21,219
14,215
21,185
11,163
24,155
2,46
8,185
10,169
20,215
23,174
20,118
23,190
8,152
24,204
18,164
27,211
29,259
16,182
27,200
25,232
2,52
22,180
27,245
21,192
17,183
7,178
8,159
10,141
22,175
21,189
24,217
4,103
18,152
2,57
25,207
4,142
3,88
3,107
18,200
23,175
25,245
3,90
15,179
23,186
24,200
9,163
20,201
15,106
0,14
26,182
9,202
26,232
13,135
13,193
4,129
26,208
9,144
7,182
27,217
8,172
15,189
18,178
4,117
16,109
13,187
2,58
25,236
1,26
19,206
2,78
4,62
11,171
28,145
20,115
6,155
1,48
16,205
10,168
16,164
21,204
24,172
12,207
19,179
20,200
20,210
1,70
6,146
6,109
24,212
5,154
12,195
4,108
4,61
2,84
12,187
0,18
6,145
23,201
2,58
18,188
24,215
14,193
15,201
4,140
21,191
14,171
15,166
9,177
25,176
23,199
7,129
25,210
1,47
18,154
8,157
20,178
7,160
9,181
19,182
12,210
0,12
10,136
4,92
11,187
1,48
13,112
12,204
24,130
3,93
19,191
24,185
1,37
13,212
25,127
9,165
20,214
21,200
19,171
14,147
5,72
14,109
2,92
0,16
27,220
18,186
0,14
17,197
3,119
5,103
20,194
20,192
26,195
6,154
20,197
23,211
21,181
26,210
5,128
13,196
16,165
8,147
5,143
16,171
23,182
25,188
7,177
23,159
9,163
23,216
21,211
17,199
18,187
19,222
21,163
19,208
5,67
5,128
24,215
0,14
21,216
16,192
20,170
10,202
15,101
24,227
0,20
4,58
23,198
24,183
18,197
5,121
6,129
13,183
26,213
5,135
23,183
10,160
21,219
10,189
19,118
19,183
6,163
22,169
22,203
16,196
0,18
19,208
9,144
24,202
18,217
20,188
0,16
22,188
17,166
19,184
16,209
6,119
25,219
0,20
20,199
1,37
8,89
8,85
5,161
22,199
9,193
7,131
22,197
20,220
17,208
21,159
19,181
25,187
20,180
11,207
4,101
10,179
17,201
15,209
21,194
20,189
21,173
21,200
22,159
5,156
22,150
19,178
13,105
18,203
28,227
18,187
15,150
18,118
18,173
10,154
23,168
4,115
21,198
14,162
16,193
15,206
16,163
2,85
22,191
9,149
7,166
21,205
7,140
13,151
16,212
0,14
15,199
23,210
10,134
5,128
12,199
3,78
8,163
3,107
2,80
24,176
24,183
23,185
7,169
5,93
2,74
7,83
5,120
21,160
1,48
12,190
24,194
25,208
14,140
10,181
0,16
9,172
3,61
20,110
20,177
5,136
23,115
10,199
20,188
15,163
20,121
21,175
9,148
12,176
11,171
24,176
23,174
10,177
16,200
27,210
17,177
9,160
10,139
23,182
21,192
28,225
16,157
20,170
16,156
16,196
17,196
24,121
1,36
16,189
20,149
21,152
27,231
24,206
7,189
11,185
9,139
3,71
9,196
24,237
16,114
22,213
7,143
6,159
13,158
22,167
0,14
1,26
20,205
8,117
10,194
24,222
25,131
2,76
15,191
24,200
24,193
14,104
19,211
13,100
8,179
25,186
19,191
14,198
5,139
17,173
5,113
9,183
3,87
12,185
25,193
23,194
17,109
6,137
14,173
4,67
22,176
21,194
24,215
12,168
24,121
19,167
19,197
3,90
6,93
25,221
19,142
24,188
7,144
22,223
11,188
5,124
17,197
20,170
23,205
9,165
20,193
3,56
19,159
2,55
20,201
23,167
8,160
24,178
15,141
1,59
1,48
20,157
22,207
24,176
10,166
16,208
25,228
26,236
1,37
11,104
19,194
29,240
7,140
5,102
15,186
7,147
18,194
11,191
6,139
5,97
6,150
15,161
0,18
0,16
1,35
5,99
14,169
22,214
12,138
0,16
18,184
22,196
26,226
21,211
17,195
22,158
8,115
24,186
12,147
24,169
24,201
24,198
6,165
24,206
19,208
25,179
24,218
6,112
19,153
0,14
23,218
16,193
8,184
10,171
12,154
11,152
18,218
23,203
22,169
23,222
24,201
27,240
23,213
18,208
2,102
13,197
3,79
3,91
12,151
26,198
17,168
1,62
1,59
24,225
24,198
10,164
21,157
23,215
23,165
24,193
6,155
20,177
20,187
20,206
10,100
7,132
21,206
12,138
15,169
21,162
22,185
11,194
15,211
0,14
4,60
15,198
7,165
3,89
4,83
10,157
0,18
0,18
7,171
19,194
16,175
14,172
5,148
4,82
4,111
10,184
26,235
25,231
15,194
6,148
25,220
23,223
23,206
23,207
0,16
23,195
11,131
24,208
1,70
14,156
2,74
21,214
19,126
13,185
25,212
25,218
14,143
6,131
20,174
4,81
6,126
0,16
10,179
23,206
5,131
0,14
11,170
11,168
20,171
18,161
17,194
5,113
7,151
0,16
3,77
1,70
25,240
6,72
21,180
2,76
26,189
23,201
21,189
12,106
1,48
2,74
10,170
22,214
15,166
5,135
24,230
22,157
10,158
16,162
26,226
5,143
7,121
14,184
27,237
13,100
23,174
18,177
11,122
5,130
21,195
24,219
12,191
2,51
5,147
1,59
13,156
4,88
25,223
10,129
21,170
13,197
25,214
22,158
25,226
9,160
16,175
13,194
24,181
22,193
14,165
12,184
19,207
23,218
4,138
20,180
18,107
7,124
25,113
25,210
22,118
1,59
18,190
21,144
4,57
19,190
9,187
4,79
26,241
11,191
26,232
11,191
20,158
25,132
6,111
18,100
24,128
5,132
25,156
8,121
3,100
24,140
24,213
23,166
14,200
11,168
2,51
16,207
13,186
23,200
7,168
20,194
15,195
0,14
10,185
1,59
24,197
3,91
22,151
20,198
27,213
12,194
0,16
10,175
23,167
27,220
16,200
23,197
13,169
0,16
1,37
9,154
20,121
27,222
0,12
16,170
5,124
20,198
18,207
23,178
4,121
14,170
6,141
14,201
7,114
6,137
18,185
21,193
18,143
9,147
22,195
23,194
17,122
13,194
19,148
23,210
17,148
13,200
17,184
13,144
5,124
25,207
2,75
19,158
26,135
21,226
2,103
25,224
22,184
1,25
6,140
11,177
12,199
22,205
22,163
6,109
26,242
10,196
6,116
27,220
3,68
5,99
8,91
21,159
16,175
9,173
5,99
18,206
18,160
19,190
25,184
6,135
22,189
24,171
4,98
16,160
2,90
20,192
18,170
21,162
6,154
24,215
13,169
10,162
3,76
14,164
19,219
1,37
18,168
18,207
9,161
21,181
9,158
3,112
18,152
25,153
11,181
13,98
20,99
12,165
27,215
21,159
21,192
11,125
19,210
22,217
3,108
19,189
22,215
14,205
22,170
3,68
27,218
3,73
7,113
23,227
19,157
12,174
23,189
10,147
25,182
18,161
13,181
14,125
6,147
23,209
20,200
11,165
21,154
22,184
17,205
21,202
6,123
12,196
2,76
6,139
10,187
22,226
12,158
6,155
10,88
4,123
15,192
24,179
1,37
4,91
13,177
13,149
21,124
24,131
4,90
4,93
20,111
2,72
16,204
17,219
22,184
18,171
24,115
10,186
25,194
8,175
5,96
12,206
10,194
15,196
21,237
2,69
16,191
19,219
21,122
26,223
16,166
0,18
2,52
2,89
20,194
23,181
22,204
26,215
1,48
23,180
8,170
5,151
1,48
24,204
9,173
20,211
9,173
22,189
12,160
24,234
14,211
22,199
4,94
26,221
24,218
25,190
0,18
23,171
14,182
23,195
25,218
17,160
14,198
16,192
17,200
26,230
20,209
26,128
16,180
14,144
22,179
5,150
24,199
17,183
21,191
23,167
17,184
20,202
12,178
29,251
18,195
22,210
19,214
19,198
16,187
24,223
7,156
22,183
6,139
9,164
22,160
5,64
22,174
24,202
19,149
21,206
22,207
18,202
9,192
15,156
21,207
18,153
5,125
0,18
22,180
24,189
9,171
23,166
27,235
6,145
2,77
21,175
0,18
9,136
21,189
24,154
13,199
21,215
24,202
9,173
22,202
19,205
22,154
1,37
15,187
12,198
7,131
26,188
5,118
19,154
23,183
1,59
27,183
21,151
12,147
22,157
24,195
10,91
24,222
23,205
24,205
6,163
23,117
18,179
20,195
22,130
22,198
20,219
21,187
18,185
22,212
15,176
23,180
27,214
12,194
24,229
9,154
18,140
18,198
8,118
12,149
11,172
23,203
26,230
16,104
11,148
19,154
8,136
4,110
25,128
20,163
15,195
10,91
18,197
21,159
24,171
23,180
26,238
6,139
24,196
22,194
12,184
20,169
23,222
26,217
16,116
6,137
1,48
21,189
16,175
2,74
21,176
21,201
22,215
0,16
20,199
2,36
9,192
15,201
22,224
24,162
5,101
9,87
24,218
19,194
11,170
16,205
25,210
9,174
5,121
1,48
8,171
0,16
7,175
21,153
23,213
25,202
4,90
20,200
1,26
11,175
6,158
21,216
14,212
18,179
21,208
23,215
15,173
13,149
28,223
18,194
21,212
0,16
12,163
21,195
23,177
10,93
24,198
0,16
24,214
23,213
25,186
23,130
17,107
6,142
25,178
7,141
14,173
4,125
22,193
22,189
28,197
13,179
14,174
24,167
12,171
18,209
11,174
2,67
14,195
6,150
21,224
9,162
20,145
9,174
1,44
10,176
17,193
2,59
11,92
8,181
13,153
5,106
18,110
27,210
0,14
24,185
24,201
17,158
5,135
7,114
14,178
20,188
25,214
21,120
4,82
11,198
2,68
24,227
16,207
14,191
24,146
8,140
7,172
6,120
0,16
7,157
22,206
24,225
0,18
18,168
1,48
17,124
18,157
23,186
3,124
12,210
13,167
23,214
26,196
24,189
6,115
4,133
24,191
3,94
24,194
9,123
4,98
0,16
7,156
18,189
16,223
23,207
26,225
13,138
1,55
3,71
18,197
23,200
30,270
5,136
25,232
14,143
7,177
4,122
3,102
0,14
25,204
23,209
28,206
9,144
22,218
6,157
29,253
22,156
17,108
21,108
16,167
25,213
23,208
2,89
7,157
20,200
9,176
8,146
13,189
10,182
21,171
13,151
22,206
20,177
1,47
25,230
12,105
2,60
0,12
11,124
11,182
0,18
20,175
6,140
20,171
23,192
10,186
24,212
17,182
26,215
2,77
2,68
19,201
24,169
2,82
5,132
19,179
30,242
2,77
22,174
20,168
13,186
20,109
13,177
6,150
16,182
1,48
0,14
11,161
10,136
22,166
22,214
18,207
23,123
3,75
19,182
24,153
26,177
14,105
11,161
19,172
19,205
9,178
8,84
0,16
22,180
6,77
24,114
10,146
15,181
14,192
2,71
21,202
27,222
26,237
13,192
9,143
9,83
21,193
5,110
8,167
3,113
3,81
10,158
23,182
13,161
14,154
24,207
25,214
25,192
11,185
9,186
16,180
21,207
18,221
13,183
19,195
21,207
18,201
23,223
18,197
16,198
14,181
10,177
26,195
26,143
21,179
12,175
0,16
3,90
13,174
11,149
12,103
10,184
20,180
20,201
19,140
15,106
22,162
22,223
11,191
18,211
3,94
10,168
7,79
13,185
20,178
9,173
4,119
11,180
23,121
10,136
11,97
21,173
19,185
12,166
6,165
17,164
5,112
25,129
27,186
3,73
26,219
19,152
12,181
4,108
5,112
19,167
6,106
21,207
2,58
10,92
20,196
17,187
7,149
27,147
18,171
22,222
21,217
16,176
20,182
3,88
20,213
26,229
26,216
19,193
9,177
17,117
26,201
19,118
21,174
22,188
15,194
22,175
24,222
27,240
15,161
25,175
10,137
21,191
6,133
4,85
17,207
19,175
14,156
11,153
21,179
20,184
22,211
21,197
5,127
6,137
8,140
4,120
18,174
13,202
22,172
13,178
21,217
25,175
11,156
0,16
17,162
24,205
19,190
8,151
25,201
15,163
19,210
7,133
6,119
16,200
7,79
5,114
25,207
20,156
13,161
13,181
10,185
7,118
3,93
23,217
23,199
26,197
25,156
15,96
26,180
7,127
2,74
10,188
21,215
3,90
3,101
14,106
22,177
24,211
9,182
1,59
8,177
6,147
22,213
23,213
3,94
25,236
17,189
9,182
18,202
15,181
20,192
4,113
25,227
7,154
25,204
26,207
18,167
18,159
17,152
20,189
17,173
5,133
13,198
6,147
21,206
22,188
12,159
4,120
6,111
15,135
24,163
15,188
0,16
6,159
19,217
21,159
2,89
20,160
8,125
12,180
26,221
4,116
24,208
13,210
23,195
15,150
22,204
11,176
22,185
22,162
17,187
9,193
8,154
14,184
15,169
0,16
22,189
17,152
1,35
2,71
24,182
12,160
20,197
19,163
18,214
17,169
23,181
25,214
23,181
9,183
8,149
21,201
16,208
22,176
0,14
14,193
4,92
25,183
18,208
21,194
1,48
19,116
18,195
16,174
12,200
24,196
18,191
8,142
23,204
19,207
2,55
4,90
27,217
23,164
23,185
22,120
25,216
24,211
10,199
3,117
22,165
1,59
20,171
13,136
9,168
8,163
22,216
19,155
21,202
4,89
20,197
4,123
10,151
10,171
2,71
22,152
14,194
14,166
23,205
0,14
11,154
10,174
20,186
14,168
14,140
3,132
13,144
1,37
21,197
17,168
2,89
23,188
16,185
15,194
18,207
24,230
17,181
10,194
21,204
3,131
22,226
16,142
18,193
18,184
22,178
29,247
17,158
11,168
1,37
23,188
20,162
19,203
15,181
24,172
15,193
3,97
1,47
26,195
5,131
19,176
27,209
10,155
24,211
21,119
12,207
4,118
1,48
9,157
14,184
15,195
26,228
10,155
3,132
27,213
23,176
16,181
22,203
18,154
4,118
1,48
9,163
10,154
10,172
21,208
15,214
2,76
6,157
26,230
20,178
1,26
10,90
19,181
6,138
3,98
4,98
22,216
17,165
16,157
6,158
20,176
27,198
13,195
21,186
24,131
11,167
14,173
20,113
12,182
13,183
25,211
9,146
25,198
16,177
23,236
21,170
11,180
24,187
13,180
2,77
25,229
24,200
3,45
10,193
3,78
19,170
17,140
21,209
15,156
20,185
18,180
28,240
18,193
0,18
8,165
20,211
17,171
10,187
27,246
1,48
19,168
24,188
13,190
0,16
15,178
8,155
15,200
21,160
12,150
15,195
4,122
6,146
2,79
2,80
23,199
14,177
14,133
14,162
14,182
3,78
19,197
8,178
9,166
1,43
22,180
25,235
15,172
19,147
4,122
21,213
18,161
20,152
18,167
12,136
18,200
9,179
24,218
22,192
6,121
2,84
22,161
15,193
3,112
1,43
19,201
8,86
9,173
27,199
22,203
0,18
24,195
13,196
20,212
23,157
6,119
24,186
6,140
6,106
6,127
4,87
25,236
26,188
24,204
24,226
16,202
13,190
7,149
4,115
0,20
11,167
10,94
12,184
14,196
20,207
8,138
16,165
4,58
5,72
9,159
22,199
27,253
24,224
13,166
21,198
21,214
20,179
22,190
15,202
7,119
13,194
20,200
2,72
10,173
7,170
4,126
22,165
9,168
6,117
13,141
23,118
23,184
22,209
22,179
5,130
15,178
0,14
24,211
24,222
15,214
7,149
2,78
21,204
25,222
13,191
2,92
24,211
17,206
21,216
24,213
24,229
24,209
8,190
17,160
13,163
9,129
13,213
8,97
11,155
14,173
9,157
3,72
20,179
21,162
20,189
24,181
16,164
4,83
5,141
14,148
16,165
19,208
6,154
6,146
18,185
0,16
17,170
20,179
23,165
11,127
18,146
1,44
14,205
24,183
10,179
14,207
6,153
23,188
16,166
20,173
10,192
18,184
12,158
23,200
16,136
17,193
0,16
6,132
4,134
3,87
17,191
23,205
15,171
12,134
21,182
20,212
24,137
18,203
25,219
6,79
9,153
6,134
2,72
19,166
1,59
19,185
24,208
25,177
6,138
15,163
22,209
16,188
25,180
23,211
20,205
15,186
1,47
5,95
4,90
0,18
5,144
20,209
8,177
16,208
2,89
22,211
1,48
14,184
13,173
2,111
13,149
25,203
11,156
4,116
5,138
23,195
14,171
0,16
3,111
20,174
24,207
22,184
1,37
25,195
17,162
24,214
19,177
24,118
22,174
17,195
27,205
13,195
4,97
22,175
0,18
0,14
5,109
3,75
16,177
17,197
1,59
21,189
24,164
20,212
25,182
17,173
20,172
25,135
18,201
17,206
12,193
21,196
10,188
17,178
7,157
2,64
23,168
20,168
11,152
21,205
22,179
19,193
0,14
0,18
13,189
24,210
13,187
23,189
16,200
24,190
21,194
16,182
16,170
1,48
21,157
24,177
25,197
13,197
25,212
4,92
21,186
19,186
13,183
27,215
25,210
20,195
21,167
9,135
11,189
16,182
13,182
13,207
12,160
17,193
19,198
24,215
22,196
3,82
3,93
22,173
22,213
23,206
27,214
9,151
18,196
27,245
13,181
22,170
8,166
18,170
17,207
22,214
17,158
14,198
14,212
15,164
16,182
7,182
21,225
0,16
22,189
16,187
4,130
25,193
16,195
13,198
4,124
20,186
7,76
20,197
7,131
4,107
5,102
1,48
14,167
23,223
0,14
19,180
20,186
9,138
7,135
18,201
23,175
5,121
25,129
14,192
9,168
24,223
22,176
17,189
1,33
10,175
1,66
11,149
5,126
25,191
26,194
9,175
3,79
9,172
20,162
22,201
17,190
23,131
18,196
15,183
11,172
21,154
20,176
17,180
3,77
15,222
8,93
1,48
25,215
11,159
22,211
24,191
11,139
25,227
9,84
25,206
10,175
17,198
24,168
11,171
3,116
25,173
28,239
6,123
15,184
7,172
21,199
20,160
21,190
25,215
15,179
6,166
2,89
13,173
10,169
8,186
26,225
28,256
10,145
11,143
5,154
0,14
4,89
12,154
18,208
22,212
21,194
9,163
5,154
0,16
22,209
23,206
5,145
8,170
8,129
22,179
11,184
17,197
24,186
27,229
25,188
22,206
2,84
20,199
22,186
6,112
22,153
3,75
13,183
2,77
23,211
21,188
5,153
21,179
3,88
23,199
27,224
17,176
24,132
19,210
2,72
23,160
20,201
26,210
12,171
16,211
9,131
26,197
9,177
19,168
6,140
8,148
19,212
12,193
26,202
16,187
20,109
27,226
15,184
12,188
8,170
11,186
21,211
25,218
21,180
2,58
24,210
7,116
15,183
22,209
24,211
25,227
25,226
12,174
7,162
19,195
3,130
25,206
23,216
24,193
25,234
16,194
27,206
0,16
0,18
15,169
25,180
18,182
4,111
10,142
23,215
5,96
12,98
2,76
26,233
27,236
25,194
12,204
25,230
21,145
28,241
6,155
6,135
28,229
15,173
24,185
10,207
14,148
25,229
21,220
15,196
20,188
24,227
6,127
7,167
5,105
19,208
11,150
1,48
11,144
12,155
12,147
8,88
16,142
21,185
20,113
8,123
23,215
23,164
20,193
20,159
10,119
27,231
20,196
23,212
15,184
16,210
19,215
19,184
6,133
15,189
17,193
22,161
14,181
14,190
1,48
3,98
20,181
19,210
24,183
23,172
20,203
9,172
9,142
20,210
24,209
18,179
7,128
10,143
24,194
26,222
22,186
18,198
21,110
1,48
7,164
13,167
19,183
15,207
0,18
9,125
25,218
15,198
21,202
13,190
24,202
14,186
23,152
15,150
2,78
5,138
23,209
17,113
8,175
25,221
13,161
17,167
23,206
16,211
18,146
20,170
25,144
20,191
4,122
3,84
11,159
12,91
25,220
25,208
2,87
2,37
18,200
7,126
17,191
2,60
12,146
19,144
1,37
23,200
5,159
12,179
19,183
9,191
20,163
13,103
16,196
27,210
13,166
7,138
9,87
2,52
11,181
11,187
13,103
24,202
0,16
26,202
14,170
23,199
0,18
20,159
13,182
24,220
18,193
1,36
14,169
3,78
25,232
25,210
19,113
22,175
21,186
22,163
4,122
14,162
18,186
10,171
2,107
8,187
14,198
23,220
24,166
2,72
6,107
21,214
18,197
25,182
20,108
13,207
24,208
11,85
5,63
13,200
25,207
21,162
24,163
10,161
18,183
24,128
2,65
25,126
0,14
14,181
23,214
24,210
16,202
16,156
16,196
22,166
25,207
1,48
24,220
22,198
18,184
7,133
7,157
17,148
23,193
16,199
25,205
7,165
22,185
7,80
4,89
18,145
16,198
18,167
13,171
24,224
13,159
19,202
17,179
8,162
20,186
18,215
17,198
5,131
24,228
23,175
15,185
5,112
22,190
3,116
11,173
23,189
8,158
23,204
5,119
19,196
23,200
5,142
24,194
23,174
5,140
25,176
10,203
7,171
20,179
9,165
4,129
17,184
14,201
1,48
21,208
4,119
12,137
24,198
12,185
24,212
17,219
6,114
18,185
23,214
7,160
22,200
1,37
6,81
12,189
22,119
3,52
22,165
23,203
2,83
22,169
20,182
19,207
22,234
2,38
25,218
4,113
20,180
15,148
23,220
7,168
17,200
7,170
16,108
23,212
24,200
1,37
3,49
18,210
3,107
18,205
24,171
11,124
18,182
22,201
12,166
14,185
13,200
2,71
9,159
4,118
24,194
8,158
21,171
8,156
18,183
7,81
1,48
0,16
15,184
16,137
3,94
19,169
24,220
23,168
24,201
4,140
9,189
19,198
3,113
22,185
22,173
9,175
15,179
9,140
22,190
11,178
4,136
10,176
22,230
10,169
25,131
21,204
9,163
24,211
13,170
21,217
18,172
12,183
9,174
26,217
12,172
16,186
22,193
21,154
15,167
1,59
24,128
26,199
20,214
3,118
16,193
12,98
4,85
3,121
3,99
18,112
8,169
4,90
18,144
25,209
3,111
13,198
10,176
2,64
8,186
2,57
26,236
12,191
8,154
21,160
3,69
21,142
21,186
22,210
22,166
3,87
5,130
14,203
18,181
5,166
24,184
18,193
14,183
3,114
26,211
4,117
20,195
9,135
20,116
12,139
14,185
20,177
20,217
1,59
17,198
5,141
6,147
21,194
19,119
23,194
3,121
14,137
22,115
10,156
13,184
21,207
0,18
21,172
8,170
9,173
13,181
8,125
15,201
5,105
16,205
23,232
17,178
24,211
23,161
8,88
24,213
9,156
11,196
4,118
22,203
20,187
18,200
21,184
4,108
7,127
19,196
22,170
25,215
24,216
0,18
1,37
20,179
22,179
25,128
3,99
24,195
23,150
22,172
23,126
2,102
5,153
24,212
22,203
23,173
23,216
18,166
16,141
19,168
4,123
26,214
23,215
24,120
3,98
16,173
7,78
24,165
6,130
20,210
20,172
13,187
15,144
21,209
6,139
24,217
15,172
26,216
3,44
19,197
20,206
17,190
26,227
1,44
8,169
26,231
11,142
22,153
11,159
25,179
23,234
21,182
6,167
13,184
24,171
17,116
15,190
0,16
21,111
20,215
4,87
21,214
3,116
12,182
11,153
6,163
19,213
3,49
13,185
18,175
26,244
15,211
23,190
19,191
26,201
24,189
18,189
22,210
4,114
27,210
22,189
21,188
11,185
6,154
23,174
17,210
5,153
23,217
7,168
10,153
6,126
7,172
20,196
24,211
20,166
14,167
15,209
21,194
14,167
4,133
22,202
27,228
16,151
0,16
0,16
10,191
22,220
21,192
6,105
4,58
17,191
6,157
26,238
23,223
22,222
23,213
21,202
5,147
22,165
10,209
25,183
14,206
8,169
18,182
25,196
20,182
21,210
24,174
25,222
21,205
23,197
22,213
13,157
17,221
4,129
0,12
11,181
12,209
7,173
25,215
3,73
19,209
24,212
24,192
25,230
12,157
23,186
21,217
4,129
7,168
16,179
20,191
22,203
6,142
1,48
9,92
15,196
18,158
10,179
1,59
2,111
19,194
7,150
14,110
13,181
24,173
23,196
25,205
14,145
9,143
18,193
10,143
7,135
10,169
25,233
20,212
21,165
24,204
6,154
1,54
9,188
6,174
6,137
5,145
4,134
5,145
23,217
12,197
16,191
24,213
10,165
18,210
24,155
22,165
20,214
23,194
0,16
4,116
2,73
5,124
25,208
9,134
25,172
17,139
19,189
23,181
13,195
17,138
24,194
18,177
25,211
22,208
18,197
8,164
0,16
18,183
0,14
23,186
19,211
11,143
22,191
1,37
24,199
2,94
9,131
7,124
17,204
11,184
18,169
1,48
22,127
19,183
16,215
11,188
13,199
23,171
22,168
22,209
7,135
24,219
3,65
8,181
17,153
9,166
10,159
20,112
17,150
20,156
3,116
9,145
4,94
17,171
1,55
14,158
17,185
5,99
19,181
17,138
15,161
15,176
22,182
18,150
20,213
26,185
19,192
11,183
15,197
24,168
25,207
15,191
19,160
20,158
20,155
21,202
19,194
15,173
25,209
24,211
25,229
6,122
25,219
6,165
25,224
25,187
6,171
25,225
22,214
9,165
7,115
22,196
19,191
25,126
19,154
3,111
2,60
10,168
21,162
19,177
14,187
8,171
23,207
20,133
10,149
21,182
7,177
7,131
4,138
7,142
26,175
1,26
23,163
23,198
13,199
22,192
11,166
15,175
1,35
18,143
24,175
23,204
18,192
24,214
20,164
19,113
20,205
23,194
18,173
24,167
13,174
15,169
20,196
1,37
17,201
16,172
24,217
10,184
6,166
26,209
21,208
11,140
0,20
27,234
22,188
12,199
14,184
9,155
10,134
17,154
2,96
5,154
22,212
16,200
17,212
9,151
21,162
3,85
8,147
10,182
14,191
